energy_kwh,irradiance,sun_height,temperature,wind_speed,intensity,datetime
0.0,0.0,0.0,9.06,2.07,0.0,2020-04-12 05:00:00
0.009710000000000002,22.74,4.54,8.67,2.07,0.0,2020-04-12 06:00:00
0.1331,183.51,15.94,9.53,1.79,0.0,2020-04-12 07:00:00
0.39587,482.87,27.26,10.66,2.28,0.0,2020-04-12 08:00:00
0.5961799999999999,725.75,38.09,11.84,2.28,0.0,2020-04-12 09:00:00
0.7389,927.0,47.76,13.32,2.0,0.0,2020-04-12 10:00:00
0.8307899999999999,1075.18,55.09,14.91,1.79,0.0,2020-04-12 11:00:00
0.85884,1129.98,58.27,16.31,1.72,0.0,2020-04-12 12:00:00
0.81989,1078.37,56.07,17.4,1.66,0.0,2020-04-12 13:00:00
0.74181,962.12,49.38,18.01,1.66,0.0,2020-04-12 14:00:00
0.6061799999999999,770.98,40.04,18.56,1.66,0.0,2020-04-12 15:00:00
0.41199,520.78,29.37,18.55,1.72,0.0,2020-04-12 16:00:00
0.18255000000000002,254.17,18.11,18.26,2.0,0.0,2020-04-12 17:00:00
0.015130000000000001,43.54,6.7,17.52,1.31,0.0,2020-04-12 18:00:00
0.0,0.0,0.0,15.76,0.83,0.0,2020-04-12 19:00:00
0.0,0.0,0.0,16.08,0.34,0.0,2020-04-12 20:00:00
0.0,0.0,0.0,15.47,0.48,0.0,2020-04-12 21:00:00
0.0,0.0,0.0,12.54,1.52,0.0,2020-04-12 22:00:00
0.0,0.0,0.0,11.94,1.86,0.0,2020-04-12 23:00:00
0.0,0.0,0.0,10.77,1.52,0.0,2020-04-13 00:00:00
0.0,0.0,0.0,10.12,1.52,0.0,2020-04-13 01:00:00
0.0,0.0,0.0,9.43,1.52,0.0,2020-04-13 02:00:00
0.0,0.0,0.0,8.75,1.59,0.0,2020-04-13 03:00:00
0.0,0.0,0.0,8.41,1.59,0.0,2020-04-13 04:00:00
0.0,0.0,0.0,8.23,1.52,0.0,2020-04-13 05:00:00
0.010960000000000001,24.48,4.83,7.75,1.59,0.0,2020-04-13 06:00:00
0.02438,42.65,16.22,8.8,1.72,0.0,2020-04-13 07:00:00
0.09494,127.01,27.55,9.78,1.86,0.0,2020-04-13 08:00:00
0.47176,572.12,38.39,11.27,1.72,0.0,2020-04-13 09:00:00
0.47647,584.89,48.09,12.73,1.52,0.0,2020-04-13 10:00:00
0.42093,523.59,55.45,14.24,0.97,0.0,2020-04-13 11:00:00
0.8236100000000001,1093.82,58.64,15.61,0.97,0.0,2020-04-13 12:00:00
0.4967,625.79,56.4,16.26,1.17,0.0,2020-04-13 13:00:00
0.63355,809.22,49.65,16.75,1.31,0.0,2020-04-13 14:00:00
0.53824,681.0,40.26,17.03,1.03,0.0,2020-04-13 15:00:00
0.40156000000000003,510.1,29.57,17.08,0.55,0.0,2020-04-13 16:00:00
0.19469,275.01,18.29,16.91,0.55,0.0,2020-04-13 17:00:00
0.02076,45.77,6.89,16.35,0.9,0.0,2020-04-13 18:00:00
0.0,0.0,0.0,15.33,0.41,0.0,2020-04-13 19:00:00
0.0,0.0,0.0,13.66,1.03,0.0,2020-04-13 20:00:00
0.0,0.0,0.0,12.68,1.59,0.0,2020-04-13 21:00:00
0.0,0.0,0.0,11.52,1.45,0.0,2020-04-13 22:00:00
0.0,0.0,0.0,11.32,1.03,0.0,2020-04-13 23:00:00
0.0,0.0,0.0,11.17,0.9,0.0,2020-04-14 00:00:00
0.0,0.0,0.0,9.9,1.38,0.0,2020-04-14 01:00:00
0.0,0.0,0.0,9.81,1.59,0.0,2020-04-14 02:00:00
0.0,0.0,0.0,9.36,1.72,0.0,2020-04-14 03:00:00
0.0,0.0,0.0,9.06,1.72,0.0,2020-04-14 04:00:00
0.0,0.0,0.0,8.94,1.66,0.0,2020-04-14 05:00:00
0.01343,27.98,5.11,7.88,1.66,0.0,2020-04-14 06:00:00
0.065,92.69,16.5,9.76,1.45,0.0,2020-04-14 07:00:00
0.16707,212.18,27.84,12.23,1.79,0.0,2020-04-14 08:00:00
0.08936,122.38,38.7,13.41,2.0,0.0,2020-04-14 09:00:00
0.07640999999999999,107.54,48.42,14.28,1.72,0.0,2020-04-14 10:00:00
0.5479700000000001,684.4,55.81,15.75,2.0,0.0,2020-04-14 11:00:00
0.54122,672.74,59.0,16.18,2.69,0.0,2020-04-14 12:00:00
0.18265,232.7,56.72,15.48,3.03,0.0,2020-04-14 13:00:00
0.35406,439.76,49.91,16.38,2.14,0.0,2020-04-14 14:00:00
0.13841,182.64,40.48,17.15,1.93,0.0,2020-04-14 15:00:00
0.13547,179.17,29.76,17.42,2.28,0.0,2020-04-14 16:00:00
0.08665,120.96,18.47,15.66,3.31,0.0,2020-04-14 17:00:00
0.017410000000000002,45.03,7.07,14.8,1.52,0.0,2020-04-14 18:00:00
0.0,0.0,0.0,14.22,1.79,0.0,2020-04-14 19:00:00
0.0,0.0,0.0,12.67,1.93,0.0,2020-04-14 20:00:00
0.0,0.0,0.0,11.33,2.0,0.0,2020-04-14 21:00:00
0.0,0.0,0.0,10.65,1.93,0.0,2020-04-14 22:00:00
0.0,0.0,0.0,10.16,2.07,0.0,2020-04-14 23:00:00
0.0,0.0,0.0,9.99,2.07,0.0,2020-04-15 00:00:00
0.0,0.0,0.0,9.74,2.07,0.0,2020-04-15 01:00:00
0.0,0.0,0.0,9.72,2.14,0.0,2020-04-15 02:00:00
0.0,0.0,0.0,9.63,2.07,0.0,2020-04-15 03:00:00
0.0,0.0,0.0,9.51,1.93,0.0,2020-04-15 04:00:00
0.0,0.0,0.0,9.44,1.86,0.0,2020-04-15 05:00:00
0.0,5.25,5.39,9.53,1.79,0.0,2020-04-15 06:00:00
0.01788,34.3,16.78,10.1,1.59,0.0,2020-04-15 07:00:00
0.019870000000000002,37.08,28.12,11.11,2.28,0.0,2020-04-15 08:00:00
0.15650999999999998,198.68,38.99,11.52,2.76,0.0,2020-04-15 09:00:00
0.29439,358.93,48.75,12.05,2.83,0.0,2020-04-15 10:00:00
0.5318099999999999,646.32,56.17,12.55,3.03,0.0,2020-04-15 11:00:00
0.6212799999999999,761.37,59.36,13.83,3.59,0.0,2020-04-15 12:00:00
0.3871,473.56,57.03,15.51,4.14,0.0,2020-04-15 13:00:00
0.48442,592.04,50.17,16.11,4.21,0.0,2020-04-15 14:00:00
0.05331,79.73,40.69,14.55,4.14,0.0,2020-04-15 15:00:00
0.1217,160.82,29.94,14.69,2.69,0.0,2020-04-15 16:00:00
0.19859000000000002,275.79,18.65,15.4,3.38,0.0,2020-04-15 17:00:00
0.01035,24.1,7.25,13.71,3.17,0.0,2020-04-15 18:00:00
0.0,0.0,0.0,13.06,2.21,0.0,2020-04-15 19:00:00
0.0,0.0,0.0,11.98,1.79,0.0,2020-04-15 20:00:00
0.0,0.0,0.0,10.97,1.59,0.0,2020-04-15 21:00:00
0.0,0.0,0.0,10.58,1.66,0.0,2020-04-15 22:00:00
0.0,0.0,0.0,9.9,1.59,0.0,2020-04-15 23:00:00
0.0,0.0,0.0,9.69,1.59,0.0,2020-04-16 00:00:00
0.0,0.0,0.0,9.5,1.66,0.0,2020-04-16 01:00:00
0.0,0.0,0.0,9.0,1.72,0.0,2020-04-16 02:00:00
0.0,0.0,0.0,8.65,1.72,0.0,2020-04-16 03:00:00
0.0,0.0,0.0,8.54,1.59,0.0,2020-04-16 04:00:00
0.0,0.0,0.0,8.44,1.52,0.0,2020-04-16 05:00:00
0.01464,29.73,5.67,8.65,1.45,0.0,2020-04-16 06:00:00
0.08838,121.15,17.06,9.65,1.45,0.0,2020-04-16 07:00:00
0.27154,332.58,28.4,11.47,2.76,0.0,2020-04-16 08:00:00
0.14959,192.18,39.29,13.35,2.9,0.0,2020-04-16 09:00:00
0.35939,438.97,49.07,15.22,4.14,0.0,2020-04-16 10:00:00
0.6644800000000001,813.33,56.52,16.0,5.31,0.0,2020-04-16 11:00:00
0.61327,755.73,59.72,17.15,4.9,0.0,2020-04-16 12:00:00
0.23427,295.28,57.35,17.93,4.69,0.0,2020-04-16 13:00:00
0.1758,226.21,50.42,17.93,4.83,0.0,2020-04-16 14:00:00
0.14482,190.06,40.9,18.01,4.07,0.0,2020-04-16 15:00:00
0.11481999999999999,153.18,30.13,15.69,3.72,0.0,2020-04-16 16:00:00
0.01216,26.89,18.83,15.12,2.0,0.0,2020-04-16 17:00:00
0.00067,7.42,7.43,14.19,2.55,0.0,2020-04-16 18:00:00
0.0,0.0,0.0,12.54,2.69,0.0,2020-04-16 19:00:00
0.0,0.0,0.0,11.94,2.14,0.0,2020-04-16 20:00:00
0.0,0.0,0.0,11.48,1.86,0.0,2020-04-16 21:00:00
0.0,0.0,0.0,11.27,1.79,0.0,2020-04-16 22:00:00
0.0,0.0,0.0,11.08,1.66,0.0,2020-04-16 23:00:00
0.0,0.0,0.0,10.86,1.59,0.0,2020-04-17 00:00:00
0.0,0.0,0.0,10.53,1.52,0.0,2020-04-17 01:00:00
0.0,0.0,0.0,10.3,1.52,0.0,2020-04-17 02:00:00
0.0,0.0,0.0,10.23,1.52,0.0,2020-04-17 03:00:00
0.0,0.0,0.0,10.01,1.45,0.0,2020-04-17 04:00:00
0.0,0.0,0.0,9.51,1.38,0.0,2020-04-17 05:00:00
0.00264,11.37,5.95,9.41,1.24,0.0,2020-04-17 06:00:00
0.07385,103.68,17.33,10.95,1.38,0.0,2020-04-17 07:00:00
0.37585,461.34,28.68,11.84,1.93,0.0,2020-04-17 08:00:00
0.47661000000000003,579.37,39.58,12.77,2.28,0.0,2020-04-17 09:00:00
0.47784,586.51,49.39,13.94,2.14,0.0,2020-04-17 10:00:00
0.15267,197.47,56.87,15.1,2.48,0.0,2020-04-17 11:00:00
0.61075,763.33,60.07,16.27,2.76,0.0,2020-04-17 12:00:00
0.56196,697.8,57.66,16.34,2.97,0.0,2020-04-17 13:00:00
0.54753,678.75,50.67,16.82,3.03,0.0,2020-04-17 14:00:00
0.38848,478.78,41.11,16.83,3.1,0.0,2020-04-17 15:00:00
0.35774,443.32,30.32,16.49,3.1,0.0,2020-04-17 16:00:00
0.13347,180.76,19.01,15.96,2.76,0.0,2020-04-17 17:00:00
0.024640000000000002,45.78,7.61,15.36,2.21,0.0,2020-04-17 18:00:00
0.0,0.0,0.0,14.32,1.38,0.0,2020-04-17 19:00:00
0.0,0.0,0.0,13.3,1.31,0.0,2020-04-17 20:00:00
0.0,0.0,0.0,12.39,1.24,0.0,2020-04-17 21:00:00
0.0,0.0,0.0,11.64,1.03,0.0,2020-04-17 22:00:00
0.0,0.0,0.0,11.79,0.76,0.0,2020-04-17 23:00:00
0.0,0.0,0.0,11.46,0.76,0.0,2020-04-18 00:00:00
0.0,0.0,0.0,10.83,0.83,0.0,2020-04-18 01:00:00
0.0,0.0,0.0,10.7,0.69,0.0,2020-04-18 02:00:00
0.0,0.0,0.0,9.46,1.31,0.0,2020-04-18 03:00:00
0.0,0.0,0.0,9.13,1.52,0.0,2020-04-18 04:00:00
0.0,0.0,0.0,9.04,1.52,0.0,2020-04-18 05:00:00
0.01847,34.98,6.22,9.13,1.52,0.0,2020-04-18 06:00:00
0.07783,108.23,17.6,10.25,1.03,0.0,2020-04-18 07:00:00
0.29611000000000004,366.75,28.95,12.42,1.1,0.0,2020-04-18 08:00:00
0.47257,586.75,39.87,14.2,0.97,0.0,2020-04-18 09:00:00
0.69468,907.59,49.7,15.76,0.41,0.0,2020-04-18 10:00:00
0.74418,995.14,57.21,17.15,0.41,0.0,2020-04-18 11:00:00
0.5356799999999999,688.45,60.42,17.88,0.76,0.0,2020-04-18 12:00:00
0.64149,838.26,57.97,18.4,0.83,0.0,2020-04-18 13:00:00
0.32493,411.65,50.92,18.69,1.17,0.0,2020-04-18 14:00:00
0.25630000000000003,326.56,41.32,18.86,1.24,0.0,2020-04-18 15:00:00
0.20232,261.12,30.5,18.75,1.31,0.0,2020-04-18 16:00:00
0.14131,194.05,19.18,18.28,1.31,0.0,2020-04-18 17:00:00
0.02077,48.88,7.79,17.77,1.03,0.0,2020-04-18 18:00:00
0.0,0.0,0.0,16.81,0.48,0.0,2020-04-18 19:00:00
0.0,0.0,0.0,14.6,0.97,0.0,2020-04-18 20:00:00
0.0,0.0,0.0,12.95,1.31,0.0,2020-04-18 21:00:00
0.0,0.0,0.0,11.74,1.17,0.0,2020-04-18 22:00:00
0.0,0.0,0.0,12.06,0.76,0.0,2020-04-18 23:00:00
0.0,0.0,0.0,12.06,0.28,0.0,2020-04-19 00:00:00
0.0,0.0,0.0,11.16,0.62,0.0,2020-04-19 01:00:00
0.0,0.0,0.0,9.8,0.83,0.0,2020-04-19 02:00:00
0.0,0.0,0.0,9.16,0.97,0.0,2020-04-19 03:00:00
0.0,0.0,0.0,8.53,1.03,0.0,2020-04-19 04:00:00
0.0,0.0,0.0,7.97,1.03,0.0,2020-04-19 05:00:00
0.019739999999999997,36.68,6.48,7.78,1.17,0.0,2020-04-19 06:00:00
0.12922999999999998,174.89,17.86,10.52,0.83,0.0,2020-04-19 07:00:00
0.38164,477.25,29.22,12.48,0.34,0.0,2020-04-19 08:00:00
0.4155,519.19,40.15,13.87,0.14,0.0,2020-04-19 09:00:00
0.35847,449.41,50.01,15.34,0.48,0.0,2020-04-19 10:00:00
0.39511,500.24,57.56,16.25,0.28,0.0,2020-04-19 11:00:00
0.29939,381.64,60.77,17.19,0.07,0.0,2020-04-19 12:00:00
0.53584,694.35,58.27,17.85,0.28,0.0,2020-04-19 13:00:00
0.34308999999999995,437.53,51.17,18.15,0.21,0.0,2020-04-19 14:00:00
0.46242,585.85,41.53,17.55,0.69,0.0,2020-04-19 15:00:00
0.11403,153.15,30.68,16.45,2.21,0.0,2020-04-19 16:00:00
0.01809,35.23,19.36,15.13,2.34,0.0,2020-04-19 17:00:00
0.015439999999999999,31.52,7.96,14.7,1.79,0.0,2020-04-19 18:00:00
0.0,0.0,0.0,14.05,1.45,0.0,2020-04-19 19:00:00
0.0,0.0,0.0,12.65,1.03,0.0,2020-04-19 20:00:00
0.0,0.0,0.0,10.88,1.45,0.0,2020-04-19 21:00:00
0.0,0.0,0.0,9.86,1.45,0.0,2020-04-19 22:00:00
0.0,0.0,0.0,9.03,1.31,0.0,2020-04-19 23:00:00
0.0,0.0,0.0,8.22,1.24,0.0,2020-04-20 00:00:00
0.0,0.0,0.0,7.29,1.31,0.0,2020-04-20 01:00:00
0.0,0.0,0.0,6.74,1.24,0.0,2020-04-20 02:00:00
0.0,0.0,0.0,6.48,1.17,0.0,2020-04-20 03:00:00
0.0,0.0,0.0,6.22,1.17,0.0,2020-04-20 04:00:00
0.0,0.0,0.0,6.08,1.1,0.0,2020-04-20 05:00:00
0.0126,27.89,6.75,6.16,0.9,0.0,2020-04-20 06:00:00
0.1742,246.72,18.12,8.08,0.48,0.0,2020-04-20 07:00:00
0.40338,501.27,29.48,10.65,0.28,0.0,2020-04-20 08:00:00
0.57557,717.13,40.43,12.88,0.9,0.0,2020-04-20 09:00:00
0.6737799999999999,849.13,50.32,14.65,1.72,0.0,2020-04-20 10:00:00
0.79213,1012.81,57.9,16.08,2.48,0.0,2020-04-20 11:00:00
0.84904,1089.45,61.12,16.71,3.03,0.0,2020-04-20 12:00:00
0.5451699999999999,675.1,58.57,16.97,3.59,0.0,2020-04-20 13:00:00
0.64337,794.48,51.42,16.68,4.14,0.0,2020-04-20 14:00:00
0.50661,616.72,41.73,16.11,4.48,0.0,2020-04-20 15:00:00
0.396,485.53,30.87,15.6,4.34,0.0,2020-04-20 16:00:00
0.08062000000000001,113.0,19.53,15.05,3.86,0.0,2020-04-20 17:00:00
0.028239999999999998,50.1,8.14,14.3,3.17,0.0,2020-04-20 18:00:00
0.0,0.0,0.0,13.07,2.9,0.0,2020-04-20 19:00:00
0.0,0.0,0.0,11.98,2.14,0.0,2020-04-20 20:00:00
0.0,0.0,0.0,11.1,1.79,0.0,2020-04-20 21:00:00
0.0,0.0,0.0,10.33,1.45,0.0,2020-04-20 22:00:00
0.0,0.0,0.0,9.84,1.17,0.0,2020-04-20 23:00:00
0.0,0.0,0.0,9.74,1.38,0.0,2020-04-21 00:00:00
0.0,0.0,0.0,9.64,1.93,0.0,2020-04-21 01:00:00
0.0,0.0,0.0,9.17,2.55,0.0,2020-04-21 02:00:00
0.0,0.0,0.0,8.58,2.83,0.0,2020-04-21 03:00:00
0.0,0.0,0.0,7.99,2.62,0.0,2020-04-21 04:00:00
0.0,0.0,0.0,7.6,2.41,0.0,2020-04-21 05:00:00
0.01623,33.22,7.01,7.4,2.21,0.0,2020-04-21 06:00:00
0.07296,100.9,18.38,7.76,2.21,0.0,2020-04-21 07:00:00
0.07805,106.62,29.74,8.09,2.48,0.0,2020-04-21 08:00:00
0.1416,179.86,40.71,9.1,2.34,0.0,2020-04-21 09:00:00
0.25312,309.29,50.62,10.01,1.93,0.0,2020-04-21 10:00:00
0.23812,293.91,58.23,11.19,1.72,0.0,2020-04-21 11:00:00
0.30978,379.19,61.46,11.79,1.86,0.0,2020-04-21 12:00:00
0.32069,392.67,58.87,12.56,2.21,0.0,2020-04-21 13:00:00
0.37457,455.8,51.66,12.6,2.48,0.0,2020-04-21 14:00:00
0.13388999999999998,174.3,41.93,13.31,2.07,0.0,2020-04-21 15:00:00
0.21152,265.79,31.05,13.84,1.72,0.0,2020-04-21 16:00:00
0.15725999999999998,211.26,19.7,14.05,1.59,0.0,2020-04-21 17:00:00
0.02996,53.49,8.32,13.44,1.31,0.0,2020-04-21 18:00:00
0.0,0.0,0.0,13.25,0.28,0.0,2020-04-21 19:00:00
0.0,0.0,0.0,11.59,1.1,0.0,2020-04-21 20:00:00
0.0,0.0,0.0,10.67,1.1,0.0,2020-04-21 21:00:00
0.0,0.0,0.0,9.95,1.1,0.0,2020-04-21 22:00:00
0.0,0.0,0.0,9.8,1.24,0.0,2020-04-21 23:00:00
0.0,0.0,0.0,9.3,1.31,0.0,2020-04-22 00:00:00
0.0,0.0,0.0,8.42,1.17,0.0,2020-04-22 01:00:00
0.0,0.0,0.0,8.16,0.97,0.0,2020-04-22 02:00:00
0.0,0.0,0.0,7.87,0.9,0.0,2020-04-22 03:00:00
0.0,0.0,0.0,7.43,0.9,0.0,2020-04-22 04:00:00
0.0,0.0,0.0,7.22,0.83,0.0,2020-04-22 05:00:00
0.02437,42.89,7.26,6.66,1.03,0.0,2020-04-22 06:00:00
0.17489,247.36,18.63,9.1,0.97,0.0,2020-04-22 07:00:00
0.40297000000000005,498.5,30.0,11.34,0.9,0.0,2020-04-22 08:00:00
0.50237,620.4,40.98,13.38,1.24,0.0,2020-04-22 09:00:00
0.68808,874.25,50.92,15.02,1.45,0.0,2020-04-22 10:00:00
0.73449,947.38,58.56,16.46,1.66,0.0,2020-04-22 11:00:00
0.62013,798.04,61.8,17.02,1.1,0.0,2020-04-22 12:00:00
0.54139,697.39,59.17,17.06,0.41,0.0,2020-04-22 13:00:00
0.2401,306.79,51.9,17.46,0.55,0.0,2020-04-22 14:00:00
0.36312,457.11,42.13,17.48,0.9,0.0,2020-04-22 15:00:00
0.14076,186.21,31.22,17.56,1.1,0.0,2020-04-22 16:00:00
0.06966,101.0,19.87,17.46,1.24,0.0,2020-04-22 17:00:00
0.02658,47.84,8.49,16.92,1.1,0.0,2020-04-22 18:00:00
0.0,0.0,0.0,16.17,0.76,0.0,2020-04-22 19:00:00
0.0,0.0,0.0,16.38,0.48,0.0,2020-04-22 20:00:00
0.0,0.0,0.0,15.62,0.69,0.0,2020-04-22 21:00:00
0.0,0.0,0.0,13.48,1.1,0.0,2020-04-22 22:00:00
0.0,0.0,0.0,12.11,1.52,0.0,2020-04-22 23:00:00
0.0,0.0,0.0,11.79,1.66,0.0,2020-04-23 00:00:00
0.0,0.0,0.0,11.13,1.66,0.0,2020-04-23 01:00:00
0.0,0.0,0.0,10.49,1.66,0.0,2020-04-23 02:00:00
0.0,0.0,0.0,10.31,1.59,0.0,2020-04-23 03:00:00
0.0,0.0,0.0,9.66,1.79,0.0,2020-04-23 04:00:00
0.0,0.0,0.0,9.8,1.79,0.0,2020-04-23 05:00:00
0.025,44.23,7.52,10.19,1.79,0.0,2020-04-23 06:00:00
0.04253,65.82,18.88,11.33,1.66,0.0,2020-04-23 07:00:00
0.07701000000000001,107.54,30.25,12.85,2.21,0.0,2020-04-23 08:00:00
0.18769,237.58,41.25,14.03,2.14,0.0,2020-04-23 09:00:00
0.18865,240.39,51.21,15.32,1.93,0.0,2020-04-23 10:00:00
0.7631100000000001,985.55,58.89,16.47,1.79,0.0,2020-04-23 11:00:00
0.7100299999999999,921.52,62.14,17.52,1.52,0.0,2020-04-23 12:00:00
0.55399,708.39,59.46,18.29,1.31,0.0,2020-04-23 13:00:00
0.31708,401.19,52.13,18.71,1.45,0.0,2020-04-23 14:00:00
0.36576,460.89,42.33,18.87,1.52,0.0,2020-04-23 15:00:00
0.27514,350.59,31.4,19.03,1.38,0.0,2020-04-23 16:00:00
0.16199000000000002,223.5,20.04,18.66,1.45,0.0,2020-04-23 17:00:00
0.027039999999999998,54.55,8.67,18.03,1.31,0.0,2020-04-23 18:00:00
0.0,0.0,0.0,16.46,0.97,0.0,2020-04-23 19:00:00
0.0,0.0,0.0,15.15,1.31,0.0,2020-04-23 20:00:00
0.0,0.0,0.0,14.52,1.79,0.0,2020-04-23 21:00:00
0.0,0.0,0.0,13.66,1.72,0.0,2020-04-23 22:00:00
0.0,0.0,0.0,13.04,1.72,0.0,2020-04-23 23:00:00
0.0,0.0,0.0,12.72,1.79,0.0,2020-04-24 00:00:00
0.0,0.0,0.0,12.25,1.86,0.0,2020-04-24 01:00:00
0.0,0.0,0.0,11.78,1.72,0.0,2020-04-24 02:00:00
0.0,0.0,0.0,11.38,1.66,0.0,2020-04-24 03:00:00
0.0,0.0,0.0,11.0,1.72,0.0,2020-04-24 04:00:00
0.0,0.0,0.0,10.65,1.86,0.0,2020-04-24 05:00:00
0.01568,34.72,7.76,10.31,1.79,0.0,2020-04-24 06:00:00
0.17191,241.28,19.12,11.95,1.72,0.0,2020-04-24 07:00:00
0.38224,471.32,30.5,13.58,2.34,0.0,2020-04-24 08:00:00
0.57013,708.3,41.51,15.4,1.93,0.0,2020-04-24 09:00:00
0.67862,867.17,51.5,17.47,1.79,0.0,2020-04-24 10:00:00
0.7557999999999999,987.84,59.21,18.56,1.72,0.0,2020-04-24 11:00:00
0.79575,1056.46,62.47,19.6,1.66,0.0,2020-04-24 12:00:00
0.69774,913.36,59.75,19.86,1.59,0.0,2020-04-24 13:00:00
0.68553,892.24,52.37,20.17,1.66,0.0,2020-04-24 14:00:00
0.55568,709.04,42.52,20.46,1.79,0.0,2020-04-24 15:00:00
0.32694999999999996,416.48,31.58,20.48,2.0,0.0,2020-04-24 16:00:00
0.11334999999999999,157.05,20.21,20.08,2.14,0.0,2020-04-24 17:00:00
0.02233,41.84,8.84,19.41,1.59,0.0,2020-04-24 18:00:00
0.0,0.0,0.0,18.23,0.69,0.0,2020-04-24 19:00:00
0.0,0.0,0.0,16.28,1.45,0.0,2020-04-24 20:00:00
0.0,0.0,0.0,14.98,1.93,0.0,2020-04-24 21:00:00
0.0,0.0,0.0,14.04,1.79,0.0,2020-04-24 22:00:00
0.0,0.0,0.0,13.63,1.93,0.0,2020-04-24 23:00:00
0.0,0.0,0.0,12.93,2.14,0.0,2020-04-25 00:00:00
0.0,0.0,0.0,12.25,2.0,0.0,2020-04-25 01:00:00
0.0,0.0,0.0,11.48,1.79,0.0,2020-04-25 02:00:00
0.0,0.0,0.0,10.82,1.66,0.0,2020-04-25 03:00:00
0.0,0.0,0.0,10.22,1.45,0.0,2020-04-25 04:00:00
0.0,0.0,0.0,9.96,1.59,0.0,2020-04-25 05:00:00
0.01782,37.83,8.01,10.23,1.86,0.0,2020-04-25 06:00:00
0.16415000000000002,225.48,19.36,11.69,1.31,0.0,2020-04-25 07:00:00
0.39994999999999997,496.46,30.74,13.69,1.66,0.0,2020-04-25 08:00:00
0.56441,707.39,41.77,15.37,1.24,0.0,2020-04-25 09:00:00
0.70475,913.59,51.79,17.1,1.1,0.0,2020-04-25 10:00:00
0.7946599999999999,1057.07,59.53,18.69,1.24,0.0,2020-04-25 11:00:00
0.8139,1096.65,62.8,19.89,1.24,0.0,2020-04-25 12:00:00
0.77323,1041.58,60.04,20.82,1.1,0.0,2020-04-25 13:00:00
0.66247,874.0,52.6,21.27,1.1,0.0,2020-04-25 14:00:00
0.25526,330.05,42.72,21.38,0.9,0.0,2020-04-25 15:00:00
0.3107,397.99,31.75,20.59,1.38,0.0,2020-04-25 16:00:00
0.11401,156.89,20.38,19.15,2.83,0.0,2020-04-25 17:00:00
0.01516,31.52,9.02,18.11,2.14,0.0,2020-04-25 18:00:00
0.0,0.0,0.0,17.0,0.62,0.0,2020-04-25 19:00:00
0.0,0.0,0.0,16.11,0.62,0.0,2020-04-25 20:00:00
0.0,0.0,0.0,14.69,1.1,0.0,2020-04-25 21:00:00
0.0,0.0,0.0,13.67,1.03,0.0,2020-04-25 22:00:00
0.0,0.0,0.0,13.13,0.83,0.0,2020-04-25 23:00:00
0.0,0.0,0.0,12.16,1.03,0.0,2020-04-26 00:00:00
0.0,0.0,0.0,11.37,0.97,0.0,2020-04-26 01:00:00
0.0,0.0,0.0,11.14,0.83,0.0,2020-04-26 02:00:00
0.0,0.0,0.0,10.75,0.83,0.0,2020-04-26 03:00:00
0.0,0.0,0.0,10.39,0.9,0.0,2020-04-26 04:00:00
0.0,0.0,0.0,10.24,0.9,0.0,2020-04-26 05:00:00
0.02386,42.46,8.25,10.2,0.83,0.0,2020-04-26 06:00:00
0.11239,151.26,19.6,11.73,0.9,0.0,2020-04-26 07:00:00
0.22094999999999998,276.15,30.98,13.26,2.0,0.0,2020-04-26 08:00:00
0.36384,447.52,42.02,14.46,1.93,0.0,2020-04-26 09:00:00
0.5647000000000001,705.7,52.07,15.67,1.86,0.0,2020-04-26 10:00:00
0.68953,875.73,59.84,17.09,2.41,0.0,2020-04-26 11:00:00
0.8385,1078.87,63.12,18.08,3.17,0.0,2020-04-26 12:00:00
0.81129,1035.53,60.32,18.59,3.59,0.0,2020-04-26 13:00:00
0.73026,917.19,52.83,18.79,4.0,0.0,2020-04-26 14:00:00
0.3551,439.63,42.91,18.59,4.41,0.0,2020-04-26 15:00:00
0.11812,158.65,31.92,18.32,4.48,0.0,2020-04-26 16:00:00
0.12174,165.32,20.55,17.67,4.55,0.0,2020-04-26 17:00:00
0.02404,43.78,9.19,16.64,4.14,0.0,2020-04-26 18:00:00
0.0,0.0,0.0,15.07,3.24,0.0,2020-04-26 19:00:00
0.0,0.0,0.0,13.92,2.9,0.0,2020-04-26 20:00:00
0.0,0.0,0.0,12.82,2.69,0.0,2020-04-26 21:00:00
0.0,0.0,0.0,12.05,2.55,0.0,2020-04-26 22:00:00
0.0,0.0,0.0,11.3,2.41,0.0,2020-04-26 23:00:00
0.0,0.0,0.0,10.88,2.34,0.0,2020-04-27 00:00:00
0.0,0.0,0.0,10.47,2.28,0.0,2020-04-27 01:00:00
0.0,0.0,0.0,10.3,2.28,0.0,2020-04-27 02:00:00
0.0,0.0,0.0,10.26,2.34,0.0,2020-04-27 03:00:00
0.0,0.0,0.0,10.07,2.41,0.0,2020-04-27 04:00:00
0.0,0.0,0.0,9.71,2.48,0.0,2020-04-27 05:00:00
0.01872,40.13,8.49,9.46,2.28,0.0,2020-04-27 06:00:00
0.16208,216.87,19.83,10.31,2.07,0.0,2020-04-27 07:00:00
0.25627999999999995,314.6,31.21,11.79,2.97,0.0,2020-04-27 08:00:00
0.53185,643.61,42.27,13.16,3.38,0.0,2020-04-27 09:00:00
0.7324299999999999,897.78,52.34,13.85,4.0,0.0,2020-04-27 10:00:00
