energy_kwh,irradiance,sun_height,temperature,wind_speed,intensity,datetime,humidity,ghi,hour,day_of_week,month,season
0.63938,823.39,58.7,21.03,2.21,0.0,2020-06-16 10:00:00,46.24,771.55,10,1,6,2
0.7220700000000001,934.82,68.13,22.46,3.31,0.0,2020-06-16 11:00:00,41.17,864.58,11,1,6,2
0.72496,943.21,72.91,23.27,3.45,0.0,2020-06-16 12:00:00,37.87,851.08,12,1,6,2
0.67474,876.53,69.4,24.36,3.59,0.0,2020-06-16 13:00:00,35.42,640.75,13,1,6,2
0.58254,749.62,60.45,24.57,3.66,0.0,2020-06-16 14:00:00,33.94,691.05,14,1,6,2
0.39259,502.38,49.64,24.87,3.79,0.0,2020-06-16 15:00:00,33.64,505.58,15,1,6,2
0.31919,410.94,38.3,24.52,3.93,0.0,2020-06-16 16:00:00,34.93,328.95,16,1,6,2
0.03286,56.55,26.92,24.01,3.93,0.0,2020-06-16 17:00:00,37.42,207.23,17,1,6,2
0.01863,37.08,15.8,23.26,3.72,0.0,2020-06-16 18:00:00,42.37,95.85,18,1,6,2
0.0,4.37,5.21,22.6,3.03,0.0,2020-06-16 19:00:00,55.67,12.02,19,1,6,2
0.0,0.0,0.0,21.25,2.07,0.0,2020-06-16 20:00:00,65.55,0.0,20,1,6,2
0.0,0.0,0.0,20.23,1.72,0.0,2020-06-16 21:00:00,70.29,0.0,21,1,6,2
0.0,0.0,0.0,19.3,1.86,0.0,2020-06-16 22:00:00,74.1,0.0,22,1,6,2
0.0,0.0,0.0,18.56,2.21,0.0,2020-06-16 23:00:00,77.12,0.0,23,1,6,2
0.0,0.0,0.0,17.53,2.21,0.0,2020-06-17 00:00:00,80.46,0.0,0,2,6,2
0.0,0.0,0.0,16.8,2.0,0.0,2020-06-17 01:00:00,83.46,0.0,1,2,6,2
0.0,0.0,0.0,15.86,1.79,0.0,2020-06-17 02:00:00,86.54,0.0,2,2,6,2
0.0,0.0,0.0,15.18,1.79,0.0,2020-06-17 03:00:00,88.99,0.0,3,2,6,2
0.0,0.0,0.0,14.41,1.66,0.0,2020-06-17 04:00:00,92.54,0.0,4,2,6,2
0.00449,14.87,3.49,13.82,1.52,0.0,2020-06-17 05:00:00,87.53,69.72,5,2,6,2
0.02618,53.92,13.95,14.16,1.24,0.0,2020-06-17 06:00:00,76.5,226.73,6,2,6,2
